Transaction_ID,Date,SKU_ID,Category,Brand,Competitor_Brand,Competitor_Price,Massmart_Price,Cost_Price,Gross_Margin,Units_Sold,Promotion_Flag,Promo_Type,Store_Region,Channel,Stock_On_Hand,Weather_Index,Season,Customer_Segment,Return_Rate
TXN101112,2024-10-09,BEV_856,Beverages,BrewMaster,CompC,10.89,10.92,7.73,0.292,50,0,None,Gauteng,In-store,100,0.39,Spring,Premium,0.007
TXN102241,2024-10-09,DAI_646,Dairy,FarmFresh,CompC,12.87,12.54,9.97,0.205,50,0,None,Eastern Cape,In-store,200,0.46,Spring,Mid-tier,0.016
TXN101133,2024-10-09,PER_615,Personal Care,BodyCare,CompC,246.77,255.15,233.09,0.086,25,0,None,Eastern Cape,In-store,100,0.51,Spring,Mid-tier,0.045
TXN100440,2024-10-09,PER_852,Personal Care,PureSkin,CompA,25.08,24.34,21.36,0.122,45,0,None,Gauteng,Online,225,0.59,Spring,Mid-tier,0.036
TXN100427,2024-10-09,HOU_502,Household,SparkPro,CompB,86.86,95.92,62.16,0.352,29,0,None,Mpumalanga,In-store,116,0.45,Spring,Value,0.022
TXN102288,2024-10-09,BEV_367,Beverages,AquaPure,CompC,53.28,47.37,39.35,0.169,90,0,None,Western Cape,In-store,180,0.39,Spring,Mid-tier,0.034
TXN102264,2024-10-09,BEV_893,Beverages,AquaPure,CompC,13.96,14.16,8.51,0.399,80,0,None,Western Cape,In-store,320,0.43,Spring,Mid-tier,0.013
TXN101159,2024-10-09,DAI_892,Dairy,FarmFresh,CompD,44.02,43.57,28.38,0.349,57,0,None,Mpumalanga,In-store,57,0.5,Spring,Mid-tier,0.019
TXN100975,2024-10-09,DAI_270,Dairy,MilkyWay,CompE,52.0,51.07,41.17,0.194,39,0,None,Mpumalanga,In-store,78,0.39,Spring,Value,0.019
TXN101948,2024-10-10,DAI_259,Dairy,MilkyWay,CompC,70.04,73.12,54.37,0.256,50,0,None,KwaZulu-Natal,In-store,100,0.41,Spring,Value,0.034
TXN100148,2024-10-10,SNA_259,Snacks,CrunchTime,CompA,66.34,66.74,61.28,0.082,103,0,None,Gauteng,In-store,412,0.6,Spring,Value,0.019
TXN100226,2024-10-10,BEV_844,Beverages,FizzUp,CompB,73.27,70.58,46.16,0.346,76,0,None,KwaZulu-Natal,In-store,76,0.4,Spring,Value,0.028
TXN102044,2024-10-10,PER_466,Personal Care,SoftTouch,CompE,85.59,87.77,73.93,0.158,51,0,None,KwaZulu-Natal,Online,102,0.62,Spring,Mid-tier,0.044
TXN100400,2024-10-10,SNA_484,Snacks,Snackster,CompE,5.48,5.89,4.77,0.19,96,0,None,Eastern Cape,In-store,288,0.62,Spring,Premium,0.032
TXN102237,2024-10-10,PER_150,Personal Care,GlowWell,CompE,140.04,136.75,119.03,0.13,34,0,None,Eastern Cape,In-store,34,0.48,Spring,Premium,0.017
TXN101800,2024-10-10,PER_962,Personal Care,GlowWell,CompD,85.42,87.91,76.31,0.132,40,0,None,Western Cape,Online,80,0.53,Spring,Mid-tier,0.032
TXN100392,2024-10-10,HOU_113,Household,HomeFresh,CompB,374.03,380.32,345.92,0.09,25,0,None,Gauteng,In-store,25,0.6,Spring,Mid-tier,0.039
TXN100545,2024-10-10,DAI_810,Dairy,DairyDelight,CompD,25.09,27.43,20.71,0.245,60,1,Bundle,Eastern Cape,In-store,180,0.47,Spring,Value,0.011
TXN102416,2024-10-10,PER_939,Personal Care,GlowWell,CompB,78.35,76.87,50.62,0.341,52,0,None,Mpumalanga,In-store,260,0.54,Spring,Value,0.025
TXN101448,2024-10-10,BEV_674,Beverages,BrewMaster,CompE,94.02,97.37,89.44,0.081,61,0,None,Eastern Cape,In-store,244,0.43,Spring,Mid-tier,0.008
TXN100913,2024-10-10,DAI_970,Dairy,MilkyWay,CompC,33.96,35.2,25.2,0.284,55,0,None,Eastern Cape,In-store,110,0.51,Spring,Mid-tier,0.038
TXN100871,2024-10-10,HOU_484,Household,SparkPro,CompE,120.65,111.19,92.09,0.172,24,0,None,Eastern Cape,In-store,24,0.43,Spring,Mid-tier,0.011
TXN100851,2024-10-11,HOU_916,Household,HomeFresh,CompB,301.26,273.54,236.71,0.135,73,0,None,Gauteng,In-store,73,0.57,Spring,Mid-tier,0.011
TXN101562,2024-10-11,PER_563,Personal Care,PureSkin,CompB,161.46,161.94,111.43,0.312,56,0,None,Gauteng,In-store,224,0.56,Spring,Value,0.04
TXN100843,2024-10-11,BEV_490,Beverages,BrewMaster,CompC,80.18,77.43,53.68,0.307,82,0,None,Gauteng,In-store,164,0.44,Spring,Mid-tier,0.017
TXN101589,2024-10-11,PER_881,Personal Care,GlowWell,CompC,39.13,39.47,25.55,0.353,41,0,None,Mpumalanga,In-store,41,0.46,Spring,Value,0.019
TXN100309,2024-10-11,HOU_629,Household,CleanEase,CompD,286.25,259.83,205.98,0.207,74,0,None,Western Cape,In-store,370,0.45,Spring,Mid-tier,0.015
TXN100096,2024-10-12,BEV_668,Beverages,FizzUp,CompB,66.12,64.97,47.23,0.273,71,0,None,Eastern Cape,In-store,142,0.41,Spring,Mid-tier,0.03
TXN101601,2024-10-12,BEV_100,Beverages,AquaPure,CompA,112.76,114.74,102.49,0.107,78,0,None,Gauteng,Online,78,0.47,Spring,Mid-tier,0.008
TXN100947,2024-10-12,SNA_279,Snacks,Snackster,CompA,59.88,58.53,48.89,0.165,107,0,None,Gauteng,In-store,214,0.6,Spring,Value,0.008
TXN101844,2024-10-12,SNA_192,Snacks,CrunchTime,CompA,13.99,13.6,12.22,0.101,114,0,None,Gauteng,In-store,456,0.63,Spring,Mid-tier,0.01
TXN102433,2024-10-12,HOU_681,Household,EcoHome,CompB,308.37,320.46,267.77,0.164,28,0,None,Western Cape,In-store,28,0.5,Spring,Value,0.026
TXN101352,2024-10-12,SNA_839,Snacks,CrunchTime,CompB,67.46,67.18,47.2,0.297,117,0,None,KwaZulu-Natal,In-store,351,0.64,Spring,Value,0.02
TXN100618,2024-10-12,BEV_632,Beverages,AquaPure,CompB,44.19,48.94,39.44,0.194,81,0,None,Mpumalanga,Online,243,0.49,Spring,Mid-tier,0.014
TXN100626,2024-10-13,PER_743,Personal Care,SoftTouch,CompB,31.57,30.5,19.9,0.348,47,0,None,Eastern Cape,In-store,47,0.57,Spring,Value,0.024
TXN101868,2024-10-13,HOU_116,Household,CleanEase,CompD,232.98,240.72,177.1,0.264,28,0,None,Eastern Cape,Online,140,0.43,Spring,Premium,0.024
TXN100455,2024-10-13,HOU_939,Household,EcoHome,CompA,353.65,343.36,242.36,0.294,41,0,None,Eastern Cape,In-store,205,0.44,Spring,Mid-tier,0.025
TXN101692,2024-10-13,PER_637,Personal Care,PureSkin,CompD,202.77,207.73,150.43,0.276,30,0,None,Mpumalanga,In-store,150,0.52,Spring,Premium,0.03
TXN100430,2024-10-14,SNA_540,Snacks,Snackster,CompB,48.73,46.78,33.44,0.285,135,0,None,Western Cape,Online,675,0.72,Spring,Mid-tier,0.018
TXN101565,2024-10-14,BEV_262,Beverages,BrewMaster,CompC,10.44,10.71,9.27,0.134,83,0,None,KwaZulu-Natal,In-store,415,0.5,Spring,Mid-tier,0.027
TXN102191,2024-10-14,HOU_567,Household,EcoHome,CompD,346.42,342.32,230.07,0.328,41,0,None,Mpumalanga,In-store,205,0.54,Spring,Value,0.035
TXN102353,2024-10-14,BEV_517,Beverages,BrewMaster,CompA,8.33,7.97,7.09,0.11,54,0,None,Mpumalanga,Online,54,0.35,Spring,Mid-tier,0.028
TXN101375,2024-10-14,BEV_789,Beverages,BrewMaster,CompC,93.01,93.16,83.8,0.1,72,0,None,Mpumalanga,In-store,288,0.36,Spring,Value,0.02
TXN101566,2024-10-14,PER_543,Personal Care,PureSkin,CompD,226.6,242.09,157.92,0.348,27,0,None,Gauteng,In-store,54,0.59,Spring,Premium,0.033
TXN102413,2024-10-14,HOU_734,Household,SparkPro,CompE,133.68,130.37,94.63,0.274,45,0,None,KwaZulu-Natal,In-store,225,0.44,Spring,Mid-tier,0.007
TXN100120,2024-10-14,PER_743,Personal Care,SoftTouch,CompB,243.9,248.38,226.56,0.088,26,0,None,KwaZulu-Natal,In-store,130,0.52,Spring,Premium,0.039
TXN100021,2024-10-14,DAI_806,Dairy,FarmFresh,CompA,24.84,23.63,19.28,0.184,63,0,None,KwaZulu-Natal,In-store,189,0.49,Spring,Mid-tier,0.025
TXN101596,2024-10-14,SNA_309,Snacks,TreatsCo,CompB,46.31,44.7,39.74,0.111,123,0,None,KwaZulu-Natal,In-store,492,0.58,Spring,Value,0.006
TXN102307,2024-10-15,SNA_847,Snacks,TreatsCo,CompA,46.02,47.0,30.81,0.344,115,0,None,Eastern Cape,In-store,460,0.72,Spring,Mid-tier,0.029
TXN100753,2024-10-15,HOU_447,Household,EcoHome,CompE,85.0,86.03,73.75,0.143,34,0,None,Gauteng,In-store,136,0.48,Spring,Value,0.018
TXN100710,2024-10-15,BEV_699,Beverages,BrewMaster,CompB,111.99,122.06,76.69,0.372,42,0,None,Eastern Cape,In-store,210,0.44,Spring,Value,0.034
TXN100369,2024-10-15,SNA_391,Snacks,MunchBox,CompE,64.83,62.5,46.36,0.258,97,0,None,Gauteng,In-store,388,0.64,Spring,Mid-tier,0.013
TXN100942,2024-10-15,PER_412,Personal Care,SoftTouch,CompA,124.36,136.67,98.04,0.283,14,0,None,Gauteng,Online,56,0.55,Spring,Premium,0.02
TXN102468,2024-10-15,SNA_607,Snacks,CrunchTime,CompA,16.99,18.03,16.42,0.089,89,0,None,Gauteng,Online,445,0.54,Spring,Mid-tier,0.017
TXN101760,2024-10-15,BEV_905,Beverages,AquaPure,CompC,26.21,26.29,20.85,0.207,103,0,None,Western Cape,In-store,515,0.44,Spring,Value,0.015
TXN100349,2024-10-16,BEV_237,Beverages,BrewMaster,CompE,73.74,74.27,50.34,0.322,68,0,None,Western Cape,Online,204,0.4,Spring,Mid-tier,0.026
TXN101617,2024-10-16,BEV_944,Beverages,FizzUp,CompD,101.52,99.66,70.72,0.29,81,0,None,Mpumalanga,Online,324,0.38,Spring,Value,0.017
TXN101445,2024-10-16,HOU_956,Household,EcoHome,CompD,333.9,355.33,243.93,0.314,27,0,None,Western Cape,Online,27,0.49,Spring,Value,0.02
TXN101298,2024-10-16,HOU_715,Household,SparkPro,CompC,28.96,28.91,23.27,0.195,35,0,None,KwaZulu-Natal,In-store,140,0.52,Spring,Mid-tier,0.034
TXN100785,2024-10-16,DAI_855,Dairy,MilkyWay,CompB,68.85,68.29,42.42,0.379,28,0,None,KwaZulu-Natal,Online,112,0.41,Spring,Premium,0.033
TXN101243,2024-10-16,DAI_523,Dairy,FarmFresh,CompB,83.89,88.6,59.51,0.328,49,0,None,Gauteng,Online,98,0.48,Spring,Mid-tier,0.025
TXN101764,2024-10-16,DAI_471,Dairy,MilkyWay,CompA,32.75,33.84,26.9,0.205,42,0,None,Western Cape,In-store,126,0.45,Spring,Value,0.027
TXN101635,2024-10-17,DAI_303,Dairy,MilkyWay,CompD,22.62,25.19,18.27,0.275,56,0,None,KwaZulu-Natal,In-store,56,0.5,Spring,Mid-tier,0.04
TXN100108,2024-10-17,PER_742,Personal Care,BodyCare,CompD,70.2,69.62,44.47,0.361,52,1,Flash Sale,Western Cape,In-store,52,0.51,Spring,Mid-tier,0.05
TXN100190,2024-10-17,BEV_180,Beverages,BrewMaster,CompD,47.8,48.46,44.5,0.082,97,0,None,Western Cape,In-store,194,0.47,Spring,Value,0.039
TXN102166,2024-10-17,SNA_324,Snacks,Snackster,CompB,42.23,43.44,38.71,0.109,123,0,None,Gauteng,In-store,123,0.64,Spring,Value,0.009
TXN101013,2024-10-18,PER_393,Personal Care,GlowWell,CompA,77.8,76.01,51.89,0.317,41,0,None,KwaZulu-Natal,In-store,41,0.5,Spring,Value,0.035
TXN100825,2024-10-18,HOU_420,Household,HomeFresh,CompB,270.39,248.89,170.75,0.314,79,0,None,Eastern Cape,In-store,316,0.47,Spring,Value,0.027
TXN100554,2024-10-18,DAI_325,Dairy,DairyDelight,CompA,65.14,63.23,50.26,0.205,58,1,Flash Sale,KwaZulu-Natal,Online,58,0.39,Spring,Mid-tier,0.007
TXN102412,2024-10-18,PER_779,Personal Care,PureSkin,CompE,57.33,56.39,49.62,0.12,63,0,None,Western Cape,In-store,189,0.59,Spring,Value,0.038
TXN100339,2024-10-18,DAI_334,Dairy,Creamy,CompB,68.35,66.84,42.45,0.365,53,0,None,Gauteng,In-store,265,0.43,Spring,Mid-tier,0.028
TXN100961,2024-10-18,HOU_846,Household,CleanEase,CompE,161.26,156.38,95.3,0.391,44,0,None,Western Cape,In-store,132,0.5,Spring,Value,0.027
TXN101167,2024-10-19,SNA_875,Snacks,MunchBox,CompA,34.18,37.69,32.68,0.133,108,0,None,Mpumalanga,In-store,108,0.73,Spring,Value,0.022
TXN101803,2024-10-19,BEV_339,Beverages,FizzUp,CompA,56.08,58.01,37.39,0.355,72,0,None,KwaZulu-Natal,Online,144,0.45,Spring,Mid-tier,0.017
TXN102031,2024-10-19,PER_882,Personal Care,GlowWell,CompA,50.18,48.76,30.3,0.379,46,0,None,Mpumalanga,Online,230,0.65,Spring,Premium,0.036
TXN100248,2024-10-19,DAI_205,Dairy,MilkyWay,CompD,52.85,55.39,48.49,0.125,40,0,None,Gauteng,In-store,200,0.36,Spring,Value,0.04
TXN102317,2024-10-19,HOU_282,Household,SparkPro,CompE,132.03,133.21,97.41,0.269,28,0,None,KwaZulu-Natal,In-store,28,0.5,Spring,Value,0.027
TXN101287,2024-10-19,BEV_885,Beverages,AquaPure,CompB,31.57,32.87,23.51,0.285,67,0,None,Eastern Cape,In-store,134,0.4,Spring,Mid-tier,0.031
TXN101931,2024-10-19,SNA_204,Snacks,MunchBox,CompB,38.4,39.71,31.73,0.201,73,0,None,Eastern Cape,In-store,365,0.59,Spring,Premium,0.007
TXN101705,2024-10-20,SNA_257,Snacks,CrunchTime,CompD,72.58,81.05,72.2,0.109,65,0,None,Western Cape,In-store,260,0.67,Spring,Value,0.033
TXN100921,2024-10-20,HOU_201,Household,CleanEase,CompC,92.45,90.01,68.28,0.241,50,0,None,Gauteng,In-store,250,0.57,Spring,Value,0.01
TXN102176,2024-10-20,SNA_169,Snacks,Snackster,CompC,45.79,47.28,38.12,0.194,84,0,None,Mpumalanga,Online,420,0.74,Spring,Premium,0.009
TXN101593,2024-10-20,SNA_621,Snacks,MunchBox,CompB,61.33,58.77,46.48,0.209,108,0,None,Mpumalanga,In-store,216,0.56,Spring,Value,0.032
TXN102238,2024-10-20,SNA_882,Snacks,CrunchTime,CompE,63.44,59.05,53.43,0.095,162,0,None,Gauteng,In-store,324,0.71,Spring,Mid-tier,0.017
TXN102252,2024-10-21,HOU_837,Household,EcoHome,CompC,62.26,63.34,53.5,0.155,41,0,None,Western Cape,In-store,205,0.5,Spring,Value,0.021
TXN100769,2024-10-21,PER_146,Personal Care,BodyCare,CompB,32.69,33.81,29.5,0.127,27,0,None,Gauteng,In-store,135,0.44,Spring,Mid-tier,0.04
TXN100679,2024-10-21,SNA_672,Snacks,Snackster,CompA,28.2,26.13,19.5,0.254,90,0,None,Eastern Cape,In-store,270,0.59,Spring,Mid-tier,0.033
TXN101038,2024-10-21,DAI_317,Dairy,DairyDelight,CompD,72.24,73.05,59.46,0.186,63,0,None,KwaZulu-Natal,In-store,252,0.45,Spring,Value,0.027
TXN102022,2024-10-21,BEV_269,Beverages,CoolSip,CompD,91.08,91.43,77.04,0.157,69,0,None,Eastern Cape,In-store,138,0.42,Spring,Mid-tier,0.024
TXN101703,2024-10-21,HOU_513,Household,EcoHome,CompC,159.75,161.0,111.74,0.306,37,1,None,Western Cape,In-store,185,0.5,Spring,Mid-tier,0.016
TXN100599,2024-10-21,DAI_482,Dairy,MilkyWay,CompE,58.65,52.73,38.96,0.261,36,0,None,KwaZulu-Natal,Online,36,0.31,Spring,Mid-tier,0.026
TXN101289,2024-10-21,SNA_385,Snacks,Snackster,CompB,24.42,25.43,22.25,0.125,117,0,None,KwaZulu-Natal,In-store,468,0.7,Spring,Mid-tier,0.016
TXN102372,2024-10-22,HOU_778,Household,CleanEase,CompE,290.03,309.38,237.43,0.233,32,0,None,KwaZulu-Natal,In-store,32,0.51,Spring,Mid-tier,0.007
TXN101580,2024-10-22,HOU_247,Household,CleanEase,CompC,302.56,293.67,179.34,0.389,35,0,None,Eastern Cape,In-store,140,0.44,Spring,Value,0.032
TXN100059,2024-10-22,PER_760,Personal Care,PureSkin,CompC,29.4,28.62,24.71,0.137,42,0,None,Gauteng,Online,42,0.51,Spring,Mid-tier,0.028
TXN100936,2024-10-22,HOU_901,Household,HomeFresh,CompA,207.93,218.53,160.28,0.267,25,0,None,Eastern Cape,In-store,75,0.53,Spring,Value,0.006
TXN102487,2024-10-22,SNA_162,Snacks,CrunchTime,CompA,18.34,18.71,13.84,0.26,103,0,None,Western Cape,In-store,515,0.59,Spring,Value,0.009
TXN101043,2024-10-22,BEV_194,Beverages,AquaPure,CompD,84.17,86.0,56.47,0.343,73,0,None,Western Cape,In-store,219,0.41,Spring,Value,0.021
TXN100515,2024-10-22,HOU_585,Household,EcoHome,CompC,29.13,26.1,16.32,0.375,47,0,None,Eastern Cape,In-store,188,0.48,Spring,Value,0.008
TXN102313,2024-10-22,SNA_233,Snacks,CrunchTime,CompA,72.42,71.74,58.65,0.182,117,0,None,Eastern Cape,In-store,117,0.63,Spring,Value,0.022
TXN100249,2024-10-22,SNA_620,Snacks,MunchBox,CompE,71.02,74.93,54.05,0.279,115,0,None,Western Cape,Online,460,0.75,Spring,Value,0.039
TXN100563,2024-10-23,SNA_323,Snacks,TreatsCo,CompB,40.04,40.63,26.09,0.358,89,0,None,Gauteng,In-store,178,0.61,Spring,Value,0.007
TXN102486,2024-10-23,SNA_987,Snacks,Snackster,CompA,25.65,23.44,15.23,0.35,147,0,None,KwaZulu-Natal,In-store,441,0.71,Spring,Value,0.014
TXN100317,2024-10-23,HOU_979,Household,CleanEase,CompA,191.69,198.23,139.69,0.295,49,0,None,KwaZulu-Natal,In-store,245,0.57,Spring,Value,0.034
TXN100341,2024-10-23,HOU_604,Household,SparkPro,CompE,107.98,105.98,66.71,0.371,17,0,None,Mpumalanga,In-store,68,0.43,Spring,Premium,0.018
TXN101324,2024-10-23,BEV_838,Beverages,CoolSip,CompA,55.71,52.72,39.05,0.259,93,1,Flash Sale,Western Cape,In-store,186,0.42,Spring,Premium,0.04
TXN100766,2024-10-23,BEV_482,Beverages,FizzUp,CompE,29.49,29.69,17.92,0.396,57,0,None,Eastern Cape,In-store,114,0.37,Spring,Premium,0.034
TXN101150,2024-10-23,HOU_385,Household,CleanEase,CompC,56.64,47.74,29.38,0.385,62,1,Flash Sale,Eastern Cape,In-store,248,0.54,Spring,Value,0.017
TXN101761,2024-10-23,BEV_156,Beverages,AquaPure,CompC,117.29,116.1,101.33,0.127,47,0,None,Eastern Cape,In-store,94,0.4,Spring,Mid-tier,0.022
TXN100502,2024-10-24,SNA_520,Snacks,MunchBox,CompE,41.68,43.14,31.83,0.262,95,0,None,Mpumalanga,Online,95,0.64,Spring,Mid-tier,0.035
TXN101799,2024-10-24,SNA_924,Snacks,CrunchTime,CompC,50.81,53.56,32.62,0.391,102,1,None,Western Cape,In-store,204,0.61,Spring,Mid-tier,0.03
TXN100868,2024-10-24,BEV_507,Beverages,CoolSip,CompD,73.62,77.43,54.9,0.291,83,0,None,Mpumalanga,In-store,332,0.43,Spring,Value,0.019
TXN102061,2024-10-24,HOU_484,Household,EcoHome,CompC,175.56,182.01,132.05,0.274,21,0,None,Eastern Cape,In-store,105,0.45,Spring,Mid-tier,0.038
TXN102300,2024-10-24,BEV_579,Beverages,BrewMaster,CompD,102.78,102.23,93.76,0.083,90,0,None,Eastern Cape,In-store,90,0.44,Spring,Value,0.037
TXN100348,2024-10-25,SNA_976,Snacks,TreatsCo,CompD,62.33,66.49,60.34,0.092,110,0,None,Gauteng,In-store,220,0.68,Spring,Value,0.035
TXN100125,2024-10-25,HOU_640,Household,HomeFresh,CompA,27.52,27.79,18.48,0.335,22,0,None,Mpumalanga,In-store,66,0.54,Spring,Premium,0.02
TXN102477,2024-10-25,PER_274,Personal Care,GlowWell,CompD,173.03,161.39,122.95,0.238,74,0,None,Western Cape,Online,296,0.6,Spring,Mid-tier,0.032
TXN101854,2024-10-25,SNA_874,Snacks,Snackster,CompD,50.97,54.45,36.72,0.326,116,0,None,Mpumalanga,Online,232,0.64,Spring,Value,0.038
TXN102389,2024-10-25,HOU_801,Household,SparkPro,CompC,160.3,161.42,127.74,0.209,52,0,None,Western Cape,In-store,104,0.57,Spring,Value,0.013
TXN100439,2024-10-25,PER_633,Personal Care,GlowWell,CompA,221.28,226.1,166.0,0.266,35,1,Flash Sale,KwaZulu-Natal,Online,35,0.42,Spring,Mid-tier,0.048
TXN101255,2024-10-25,BEV_992,Beverages,BrewMaster,CompA,47.81,49.66,44.89,0.096,76,0,None,Eastern Cape,In-store,152,0.38,Spring,Value,0.03
TXN102490,2024-10-25,HOU_940,Household,CleanEase,CompB,312.81,299.84,179.96,0.4,63,0,None,Eastern Cape,In-store,252,0.56,Spring,Value,0.021
TXN101365,2024-10-26,DAI_557,Dairy,MilkyWay,CompE,69.24,72.46,54.38,0.25,48,0,None,KwaZulu-Natal,In-store,96,0.54,Spring,Mid-tier,0.026
TXN100123,2024-10-26,SNA_897,Snacks,MunchBox,CompA,35.7,35.27,30.04,0.148,105,0,None,Mpumalanga,In-store,315,0.67,Spring,Mid-tier,0.022
TXN101517,2024-10-26,SNA_677,Snacks,CrunchTime,CompE,33.07,32.6,21.72,0.334,135,0,None,Eastern Cape,Online,540,0.73,Spring,Value,0.019
TXN101052,2024-10-26,BEV_569,Beverages,FizzUp,CompD,72.77,70.35,46.24,0.343,104,0,None,Mpumalanga,In-store,520,0.42,Spring,Value,0.009
TXN100676,2024-10-26,BEV_809,Beverages,CoolSip,CompD,36.13,34.66,28.6,0.175,68,0,None,Mpumalanga,Online,272,0.38,Spring,Mid-tier,0.036
TXN100323,2024-10-26,SNA_202,Snacks,Snackster,CompB,71.13,73.16,64.72,0.115,95,0,None,Mpumalanga,Online,285,0.7,Spring,Mid-tier,0.024
TXN102266,2024-10-27,DAI_505,Dairy,DairyDelight,CompC,38.28,39.08,28.59,0.268,59,0,None,Western Cape,In-store,236,0.48,Spring,Value,0.033
TXN101149,2024-10-27,BEV_625,Beverages,BrewMaster,CompA,31.97,29.81,22.19,0.256,74,0,None,Mpumalanga,In-store,148,0.38,Spring,Value,0.007
TXN101564,2024-10-27,BEV_322,Beverages,FizzUp,CompA,57.07,59.69,50.37,0.156,57,1,Discount,KwaZulu-Natal,In-store,114,0.3,Spring,Value,0.035
TXN101405,2024-10-27,PER_310,Personal Care,SoftTouch,CompD,88.34,91.38,62.9,0.312,35,0,None,KwaZulu-Natal,In-store,35,0.53,Spring,Mid-tier,0.031
TXN101039,2024-10-27,DAI_755,Dairy,Creamy,CompB,32.46,31.03,21.81,0.297,48,0,None,Eastern Cape,Online,48,0.45,Spring,Value,0.024
TXN101273,2024-10-27,HOU_719,Household,HomeFresh,CompB,53.84,58.18,41.56,0.286,19,0,None,Eastern Cape,Online,57,0.55,Spring,Premium,0.028
TXN101450,2024-10-27,HOU_934,Household,EcoHome,CompD,266.71,286.35,197.53,0.31,23,0,None,Eastern Cape,In-store,23,0.48,Spring,Mid-tier,0.01
TXN100958,2024-10-28,PER_432,Personal Care,SoftTouch,CompD,127.59,128.61,107.44,0.165,51,0,None,Gauteng,In-store,204,0.52,Spring,Mid-tier,0.035
TXN100895,2024-10-28,DAI_851,Dairy,MilkyWay,CompD,27.69,28.03,19.63,0.3,59,0,None,Mpumalanga,In-store,118,0.45,Spring,Value,0.009
TXN101470,2024-10-28,SNA_576,Snacks,Snackster,CompC,63.92,63.86,51.65,0.191,104,0,None,Eastern Cape,In-store,104,0.58,Spring,Mid-tier,0.023
TXN100029,2024-10-28,DAI_583,Dairy,MilkyWay,CompA,49.87,48.09,34.66,0.279,64,0,None,Eastern Cape,In-store,128,0.48,Spring,Value,0.027
TXN101725,2024-10-28,SNA_241,Snacks,MunchBox,CompA,68.76,71.35,51.59,0.277,74,0,None,Mpumalanga,In-store,222,0.55,Spring,Mid-tier,0.018
TXN100225,2024-10-28,PER_450,Personal Care,SoftTouch,CompD,88.98,93.21,59.14,0.366,38,0,None,Eastern Cape,In-store,76,0.64,Spring,Value,0.016
TXN100228,2024-10-28,SNA_149,Snacks,CrunchTime,CompA,71.94,79.51,57.09,0.282,79,0,None,Western Cape,In-store,316,0.59,Spring,Value,0.009
TXN100997,2024-10-28,SNA_603,Snacks,CrunchTime,CompB,53.4,55.29,36.98,0.331,76,0,None,Western Cape,In-store,152,0.64,Spring,Premium,0.033
TXN100011,2024-10-29,HOU_887,Household,HomeFresh,CompA,44.64,42.84,26.67,0.377,29,0,None,Gauteng,In-store,58,0.47,Spring,Mid-tier,0.024
TXN101779,2024-10-29,SNA_523,Snacks,CrunchTime,CompA,38.33,38.08,25.82,0.322,110,0,None,Gauteng,In-store,440,0.63,Spring,Value,0.025
TXN101184,2024-10-29,BEV_775,Beverages,FizzUp,CompD,107.65,110.54,66.37,0.4,67,0,None,Western Cape,In-store,201,0.41,Spring,Mid-tier,0.032
TXN100709,2024-10-30,PER_219,Personal Care,GlowWell,CompB,143.42,139.95,109.52,0.217,38,0,None,Eastern Cape,Online,152,0.59,Spring,Premium,0.018
TXN102461,2024-10-30,BEV_559,Beverages,BrewMaster,CompB,33.76,34.66,26.71,0.229,82,0,None,Gauteng,In-store,164,0.38,Spring,Value,0.038
TXN100816,2024-10-30,PER_360,Personal Care,BodyCare,CompE,134.51,137.22,108.22,0.211,52,0,None,Mpumalanga,In-store,52,0.57,Spring,Value,0.033
TXN101485,2024-10-30,DAI_993,Dairy,MilkyWay,CompB,38.78,40.85,36.16,0.115,25,0,None,Eastern Cape,In-store,125,0.45,Spring,Mid-tier,0.032
TXN100775,2024-10-30,DAI_947,Dairy,DairyDelight,CompE,43.0,43.54,33.25,0.236,37,0,None,Gauteng,In-store,74,0.47,Spring,Value,0.027
TXN101663,2024-10-30,DAI_623,Dairy,FarmFresh,CompE,27.4,28.06,24.98,0.11,56,1,Flash Sale,Eastern Cape,Online,56,0.41,Spring,Value,0.011
TXN102299,2024-10-30,BEV_687,Beverages,BrewMaster,CompA,37.32,38.13,26.71,0.3,103,1,Bundle,KwaZulu-Natal,In-store,103,0.41,Spring,Value,0.016
TXN101864,2024-10-31,BEV_667,Beverages,CoolSip,CompA,49.4,46.99,31.53,0.329,110,0,None,Western Cape,Online,440,0.51,Spring,Mid-tier,0.017
TXN100982,2024-10-31,SNA_432,Snacks,MunchBox,CompA,43.96,45.38,38.91,0.143,80,0,None,KwaZulu-Natal,In-store,400,0.65,Spring,Premium,0.014
TXN100333,2024-10-31,DAI_997,Dairy,FarmFresh,CompE,51.0,51.95,33.77,0.35,54,0,None,Eastern Cape,In-store,270,0.47,Spring,Mid-tier,0.011
TXN101012,2024-10-31,BEV_581,Beverages,FizzUp,CompB,40.41,38.77,32.32,0.166,64,0,None,Western Cape,In-store,192,0.34,Spring,Mid-tier,0.019
TXN100342,2024-10-31,HOU_868,Household,CleanEase,CompE,331.4,349.77,291.35,0.167,30,0,None,Eastern Cape,In-store,150,0.53,Spring,Value,0.016
TXN101795,2024-10-31,PER_806,Personal Care,GlowWell,CompA,57.56,60.78,49.12,0.192,39,0,None,Gauteng,In-store,78,0.58,Spring,Value,0.042
TXN100627,2024-10-31,SNA_491,Snacks,Snackster,CompE,41.67,42.07,37.95,0.098,106,0,None,Mpumalanga,In-store,212,0.65,Spring,Mid-tier,0.034
